Component#1,Component#2,Smiles#1,Smiles#2,"Surface_tension, mN/m",MaxEStateIndex_1,MinEStateIndex_1,MinAbsEStateIndex_1,qed_1,MolWt_1,HeavyAtomMolWt_1,ExactMolWt_1,NumValenceElectrons_1,MaxPartialCharge_1,MinPartialCharge_1,MaxAbsPartialCharge_1,MinAbsPartialCharge_1,FpDensityMorgan1_1,FpDensityMorgan2_1,FpDensityMorgan3_1,BCUT2D_MWHI_1,BCUT2D_MWLOW_1,BCUT2D_CHGHI_1,BCUT2D_CHGLO_1,BCUT2D_LOGPHI_1,BCUT2D_LOGPLOW_1,BCUT2D_MRHI_1,BCUT2D_MRLOW_1,BalabanJ_1,BertzCT_1,Chi0_1,Chi0n_1,Chi0v_1,Chi1_1,Chi1n_1,Chi1v_1,Chi2n_1,Chi2v_1,Chi3n_1,Chi3v_1,Chi4n_1,Chi4v_1,HallKierAlpha_1,Ipc_1,Kappa1_1,Kappa2_1,Kappa3_1,LabuteASA_1,PEOE_VSA1_1,PEOE_VSA10_1,PEOE_VSA12_1,PEOE_VSA2_1,PEOE_VSA3_1,PEOE_VSA5_1,PEOE_VSA6_1,PEOE_VSA7_1,PEOE_VSA8_1,PEOE_VSA9_1,SMR_VSA1_1,SMR_VSA10_1,SMR_VSA3_1,SMR_VSA4_1,SMR_VSA5_1,SMR_VSA6_1,SMR_VSA7_1,SlogP_VSA1_1,SlogP_VSA12_1,SlogP_VSA2_1,SlogP_VSA3_1,SlogP_VSA4_1,SlogP_VSA5_1,SlogP_VSA6_1,TPSA_1,EState_VSA1_1,EState_VSA10_1,EState_VSA2_1,EState_VSA3_1,EState_VSA4_1,EState_VSA5_1,EState_VSA6_1,EState_VSA8_1,EState_VSA9_1,VSA_EState1_1,VSA_EState2_1,VSA_EState3_1,VSA_EState4_1,VSA_EState5_1,VSA_EState6_1,VSA_EState7_1,VSA_EState8_1,VSA_EState9_1,FractionCSP3_1,HeavyAtomCount_1,NHOHCount_1,NOCount_1,NumAliphaticCarbocycles_1,NumAliphaticHeterocycles_1,NumAliphaticRings_1,NumAromaticCarbocycles_1,NumHAcceptors_1,NumHDonors_1,NumHeteroatoms_1,NumRotatableBonds_1,RingCount_1,MolLogP_1,MolMR_1,fr_Al_OH_1,fr_C_O_1,fr_HOCCN_1,fr_NH0_1,fr_NH2_1,fr_Ndealkylation1_1,fr_allylic_oxid_1,fr_amide_1,fr_bicyclic_1,fr_halogen_1,fr_piperdine_1,fr_quatN_1,MaxEStateIndex_2,MinEStateIndex_2,MinAbsEStateIndex_2,qed_2,MolWt_2,HeavyAtomMolWt_2,ExactMolWt_2,NumValenceElectrons_2,MaxPartialCharge_2,MinPartialCharge_2,MaxAbsPartialCharge_2,MinAbsPartialCharge_2,FpDensityMorgan1_2,FpDensityMorgan2_2,FpDensityMorgan3_2,BCUT2D_MWHI_2,BCUT2D_MWLOW_2,BCUT2D_CHGHI_2,BCUT2D_CHGLO_2,BCUT2D_LOGPHI_2,BCUT2D_LOGPLOW_2,BCUT2D_MRHI_2,BCUT2D_MRLOW_2,BalabanJ_2,BertzCT_2,Chi0_2,Chi0n_2,Chi0v_2,Chi1_2,Chi1n_2,Chi1v_2,Chi2n_2,Chi2v_2,Chi3n_2,Chi3v_2,Chi4n_2,Chi4v_2,HallKierAlpha_2,Ipc_2,Kappa1_2,Kappa2_2,Kappa3_2,LabuteASA_2,PEOE_VSA1_2,PEOE_VSA10_2,PEOE_VSA11_2,PEOE_VSA12_2,PEOE_VSA13_2,PEOE_VSA14_2,PEOE_VSA2_2,PEOE_VSA3_2,PEOE_VSA4_2,PEOE_VSA6_2,PEOE_VSA7_2,PEOE_VSA8_2,PEOE_VSA9_2,SMR_VSA1_2,SMR_VSA10_2,SMR_VSA3_2,SMR_VSA4_2,SMR_VSA5_2,SMR_VSA6_2,SMR_VSA7_2,SMR_VSA9_2,SlogP_VSA1_2,SlogP_VSA10_2,SlogP_VSA2_2,SlogP_VSA3_2,SlogP_VSA5_2,SlogP_VSA6_2,TPSA_2,EState_VSA1_2,EState_VSA10_2,EState_VSA2_2,EState_VSA3_2,EState_VSA4_2,EState_VSA5_2,EState_VSA6_2,EState_VSA7_2,EState_VSA8_2,EState_VSA9_2,VSA_EState1_2,VSA_EState2_2,VSA_EState3_2,VSA_EState4_2,VSA_EState5_2,VSA_EState6_2,VSA_EState7_2,VSA_EState8_2,VSA_EState9_2,FractionCSP3_2,HeavyAtomCount_2,NHOHCount_2,NOCount_2,NumAliphaticCarbocycles_2,NumAliphaticHeterocycles_2,NumAliphaticRings_2,NumAromaticCarbocycles_2,NumAromaticRings_2,NumHAcceptors_2,NumHDonors_2,NumHeteroatoms_2,NumRotatableBonds_2,NumSaturatedRings_2,RingCount_2,MolLogP_2,MolMR_2,fr_Al_COO_2,fr_Al_OH_2,fr_Al_OH_noTert_2,fr_Ar_OH_2,fr_COO_2,fr_COO2_2,fr_C_O_2,fr_C_O_noCOO_2,fr_Imine_2,fr_NH0_2,fr_NH2_2,fr_Ndealkylation1_2,fr_amide_2,fr_ether_2,fr_ketone_2,fr_unbrch_alkane_2,fr_urea_2,X#1,X#2,"T, K"
2-acetyloxyethyl(trimethyl)azanium chloride,urea,CC(=O)OCC[N+](C)(C)C.[Cl-],C(=O)(N)N,65.1,10.300428004535148,-0.200509259259259,0.0,0.3490522751770155,181.663,165.535,181.086956432,68.0,0.3023403877131393,-1.0,1.0,0.3023403877131393,1.3636363636363635,1.818181818181818,2.090909090909091,35.45300048719096,10.525198762559109,2.0576268201955834,-2.225022439541557,1.8849129357187813,-2.9960026136196944,5.653300907596319,-0.8700595186887644,0.0,120.09920621453568,8.198670612749268,7.555888211810006,8.311817157828461,4.4165022194363885,3.3547919775753874,3.3547919775753874,3.353974218626901,3.353974218626901,1.0674326911797156,1.0674326911797156,0.4632335644939793,0.4632335644939793,-0.2800000000000001,81.23839910900195,13.319696995202424,5.380764831273515,12.828099489795925,74.32686945310795,21.62692697267465,13.151638370425491,0.0,4.794537184071822,0.0,0.0,0.0,0.0,6.923737199690624,21.143015948031568,26.42146415674647,5.969305287951849,0.0,0.0,6.923737199690624,34.29465431845706,0.0,12.407033161179976,0.0,44.74699046410353,9.53140013787187,0.0,6.923737199690624,0.0,26.3,0.0,4.794537184071822,18.376338449131826,6.606881964512918,11.027787263607198,6.923737199690624,0.0,21.143015948031568,4.736862953800049,5.59,10.300428004535148,0.0,0.0,-0.200509259259259,0.0,0.0,2.799675925925926,6.177071995464853,0.8571428571428571,11.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,-2.740299999999996,39.5324,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,-0.8333333333333333,0.8333333333333333,0.3705073514035382,60.05599999999999,56.024,60.032362748,24.0,0.309056401422831,-0.3518462395056391,0.3518462395056391,0.309056401422831,1.5,1.5,1.5,16.15505129592472,11.195898108937604,1.603229127382404,-1.6239881174885151,1.25326537283123,-2.182471059085193,5.685858584824814,0.2561901111742513,2.8030394876740514,29.01955000865388,3.5773502691896257,2.0629488288431146,2.0629488288431146,1.7320508075688772,0.7814744144215573,0.7814744144215573,0.4023689270621826,0.4023689270621826,0.0,0.0,0.0,0.0,-0.73,3.245112497836532,3.2700000000000005,0.7105286343612336,0.173734284105836,23.580554521898744,11.46733495432437,0.0,0.0,0.0,0.0,6.031114512338072,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,4.794537184071822,6.031114512338072,0.0,11.46733495432437,0.0,0.0,0.0,0.0,11.46733495432437,4.794537184071822,6.031114512338072,0.0,0.0,0.0,69.11,6.031114512338072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.46733495432437,4.794537184071822,0.0,9.0,0.0,8.5,0.0,-0.8333333333333333,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,-0.9762,13.7708,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.333,0.667,313.15
triphenyl(prop-2-enyl)phosphanium bromide,2-(2-hydroxyethoxy)ethanol,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,49.37,4.049810090702948,-1.6713040123456782,0.0,0.458609110570661,383.269,363.109,382.04859937,116.0,0.1154561291070107,-1.0,1.0,0.1154561291070107,0.6086956521739131,0.9130434782608696,1.173913043478261,79.90400033969858,10.350980254816546,2.432708448991108,-2.259551550559617,2.5459236343036955,-2.99600461882602,7.953995074994824,-4.24727371058829e-06,1.9199987592008286e-06,626.8991542984929,15.252866087740191,12.976995937916296,15.457419668030916,10.87617531834744,7.535595547763378,9.509691866296928,5.287648642890455,8.821494044343986,3.99386075091869,8.338847842664233,3.0045142031543364,6.961975763336573,-1.689999999999999,180156.20138417164,17.660547207646786,8.243328333493526,3.468032126396976,149.54809741544722,16.981450852126283,23.17609887924958,0.0,0.0,0.0,0.0,67.25225940658687,36.39820241076966,0.0,6.161910027467921,16.981450852126283,23.17609887924958,0.0,0.0,0.0,6.161910027467921,103.65046181735656,32.89507054084301,7.262479190532857,6.161910027467921,0.0,0.0,0.0,103.65046181735656,0.0,7.262479190532857,0.0,16.981450852126283,0.0,6.161910027467921,15.913619688716722,0.0,103.65046181735656,0.0,0.0,0.0,4.228611111111112,0.0,0.0,32.651000094482235,3.047438271604938,4.049810090702948,-1.6713040123456782,0.0476190476190476,23.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,5.0,3.0,1.1704999999999992,100.21200000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.08625,0.0277777777777776,0.0277777777777776,0.4512483454757534,106.12099999999998,96.04099999999998,106.06299418,44.0,0.0698377090131452,-0.3939803248815449,0.3939803248815449,0.0698377090131452,1.0,1.4285714285714286,1.7142857142857142,16.492048156590798,10.722758674519785,1.7902477886608232,-1.941084800749401,1.6778440625411848,-2.025674525306447,4.235162489037085,0.0649745121930069,2.447472887876344,26.115877901113382,5.535533905932738,4.131102606209969,4.131102606209969,3.414213562373095,2.2098058012233017,2.2098058012233017,1.0595860311957523,1.0595860311957523,0.4712493204298682,0.4712493204298682,0.2311615174895462,0.2311615174895462,-0.12,35.509609925153406,6.880000000000001,5.88,5.88,42.53609010491827,14.94991774348146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.427527858051672,14.94991774348146,0.0,0.0,0.0,0.0,26.427527858051672,0.0,0.0,0.0,0.0,36.64058264773308,4.736862953800049,0.0,0.0,49.69,0.0,0.0,13.213763929025836,13.213763929025836,0.0,0.0,0.0,0.0,4.736862953800049,10.213054789681411,4.631944444444445,0.0,16.1725,0.0,0.0,0.0,0.0,0.6955555555555555,0.0,1.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,4.0,0.0,0.0,-1.0124,24.9906,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.2,0.8,298.15
triphenyl(prop-2-enyl)phosphanium bromide,2-(2-hydroxyethoxy)ethanol,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,48.87,4.049810090702948,-1.6713040123456782,0.0,0.458609110570661,383.269,363.109,382.04859937,116.0,0.1154561291070107,-1.0,1.0,0.1154561291070107,0.6086956521739131,0.9130434782608696,1.173913043478261,79.90400033969858,10.350980254816546,2.432708448991108,-2.259551550559617,2.5459236343036955,-2.99600461882602,7.953995074994824,-4.24727371058829e-06,1.9199987592008286e-06,626.8991542984929,15.252866087740191,12.976995937916296,15.457419668030916,10.87617531834744,7.535595547763378,9.509691866296928,5.287648642890455,8.821494044343986,3.99386075091869,8.338847842664233,3.0045142031543364,6.961975763336573,-1.689999999999999,180156.20138417164,17.660547207646786,8.243328333493526,3.468032126396976,149.54809741544722,16.981450852126283,23.17609887924958,0.0,0.0,0.0,0.0,67.25225940658687,36.39820241076966,0.0,6.161910027467921,16.981450852126283,23.17609887924958,0.0,0.0,0.0,6.161910027467921,103.65046181735656,32.89507054084301,7.262479190532857,6.161910027467921,0.0,0.0,0.0,103.65046181735656,0.0,7.262479190532857,0.0,16.981450852126283,0.0,6.161910027467921,15.913619688716722,0.0,103.65046181735656,0.0,0.0,0.0,4.228611111111112,0.0,0.0,32.651000094482235,3.047438271604938,4.049810090702948,-1.6713040123456782,0.0476190476190476,23.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,5.0,3.0,1.1704999999999992,100.21200000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.08625,0.0277777777777776,0.0277777777777776,0.4512483454757534,106.12099999999998,96.04099999999998,106.06299418,44.0,0.0698377090131452,-0.3939803248815449,0.3939803248815449,0.0698377090131452,1.0,1.4285714285714286,1.7142857142857142,16.492048156590798,10.722758674519785,1.7902477886608232,-1.941084800749401,1.6778440625411848,-2.025674525306447,4.235162489037085,0.0649745121930069,2.447472887876344,26.115877901113382,5.535533905932738,4.131102606209969,4.131102606209969,3.414213562373095,2.2098058012233017,2.2098058012233017,1.0595860311957523,1.0595860311957523,0.4712493204298682,0.4712493204298682,0.2311615174895462,0.2311615174895462,-0.12,35.509609925153406,6.880000000000001,5.88,5.88,42.53609010491827,14.94991774348146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.427527858051672,14.94991774348146,0.0,0.0,0.0,0.0,26.427527858051672,0.0,0.0,0.0,0.0,36.64058264773308,4.736862953800049,0.0,0.0,49.69,0.0,0.0,13.213763929025836,13.213763929025836,0.0,0.0,0.0,0.0,4.736862953800049,10.213054789681411,4.631944444444445,0.0,16.1725,0.0,0.0,0.0,0.0,0.6955555555555555,0.0,1.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,4.0,0.0,0.0,-1.0124,24.9906,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.2,0.8,303.15
triphenyl(prop-2-enyl)phosphanium bromide,2-(2-hydroxyethoxy)ethanol,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,48.35,4.049810090702948,-1.6713040123456782,0.0,0.458609110570661,383.269,363.109,382.04859937,116.0,0.1154561291070107,-1.0,1.0,0.1154561291070107,0.6086956521739131,0.9130434782608696,1.173913043478261,79.90400033969858,10.350980254816546,2.432708448991108,-2.259551550559617,2.5459236343036955,-2.99600461882602,7.953995074994824,-4.24727371058829e-06,1.9199987592008286e-06,626.8991542984929,15.252866087740191,12.976995937916296,15.457419668030916,10.87617531834744,7.535595547763378,9.509691866296928,5.287648642890455,8.821494044343986,3.99386075091869,8.338847842664233,3.0045142031543364,6.961975763336573,-1.689999999999999,180156.20138417164,17.660547207646786,8.243328333493526,3.468032126396976,149.54809741544722,16.981450852126283,23.17609887924958,0.0,0.0,0.0,0.0,67.25225940658687,36.39820241076966,0.0,6.161910027467921,16.981450852126283,23.17609887924958,0.0,0.0,0.0,6.161910027467921,103.65046181735656,32.89507054084301,7.262479190532857,6.161910027467921,0.0,0.0,0.0,103.65046181735656,0.0,7.262479190532857,0.0,16.981450852126283,0.0,6.161910027467921,15.913619688716722,0.0,103.65046181735656,0.0,0.0,0.0,4.228611111111112,0.0,0.0,32.651000094482235,3.047438271604938,4.049810090702948,-1.6713040123456782,0.0476190476190476,23.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,5.0,3.0,1.1704999999999992,100.21200000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.08625,0.0277777777777776,0.0277777777777776,0.4512483454757534,106.12099999999998,96.04099999999998,106.06299418,44.0,0.0698377090131452,-0.3939803248815449,0.3939803248815449,0.0698377090131452,1.0,1.4285714285714286,1.7142857142857142,16.492048156590798,10.722758674519785,1.7902477886608232,-1.941084800749401,1.6778440625411848,-2.025674525306447,4.235162489037085,0.0649745121930069,2.447472887876344,26.115877901113382,5.535533905932738,4.131102606209969,4.131102606209969,3.414213562373095,2.2098058012233017,2.2098058012233017,1.0595860311957523,1.0595860311957523,0.4712493204298682,0.4712493204298682,0.2311615174895462,0.2311615174895462,-0.12,35.509609925153406,6.880000000000001,5.88,5.88,42.53609010491827,14.94991774348146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.427527858051672,14.94991774348146,0.0,0.0,0.0,0.0,26.427527858051672,0.0,0.0,0.0,0.0,36.64058264773308,4.736862953800049,0.0,0.0,49.69,0.0,0.0,13.213763929025836,13.213763929025836,0.0,0.0,0.0,0.0,4.736862953800049,10.213054789681411,4.631944444444445,0.0,16.1725,0.0,0.0,0.0,0.0,0.6955555555555555,0.0,1.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,4.0,0.0,0.0,-1.0124,24.9906,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.2,0.8,308.15
triphenyl(prop-2-enyl)phosphanium bromide,2-(2-hydroxyethoxy)ethanol,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,47.83,4.049810090702948,-1.6713040123456782,0.0,0.458609110570661,383.269,363.109,382.04859937,116.0,0.1154561291070107,-1.0,1.0,0.1154561291070107,0.6086956521739131,0.9130434782608696,1.173913043478261,79.90400033969858,10.350980254816546,2.432708448991108,-2.259551550559617,2.5459236343036955,-2.99600461882602,7.953995074994824,-4.24727371058829e-06,1.9199987592008286e-06,626.8991542984929,15.252866087740191,12.976995937916296,15.457419668030916,10.87617531834744,7.535595547763378,9.509691866296928,5.287648642890455,8.821494044343986,3.99386075091869,8.338847842664233,3.0045142031543364,6.961975763336573,-1.689999999999999,180156.20138417164,17.660547207646786,8.243328333493526,3.468032126396976,149.54809741544722,16.981450852126283,23.17609887924958,0.0,0.0,0.0,0.0,67.25225940658687,36.39820241076966,0.0,6.161910027467921,16.981450852126283,23.17609887924958,0.0,0.0,0.0,6.161910027467921,103.65046181735656,32.89507054084301,7.262479190532857,6.161910027467921,0.0,0.0,0.0,103.65046181735656,0.0,7.262479190532857,0.0,16.981450852126283,0.0,6.161910027467921,15.913619688716722,0.0,103.65046181735656,0.0,0.0,0.0,4.228611111111112,0.0,0.0,32.651000094482235,3.047438271604938,4.049810090702948,-1.6713040123456782,0.0476190476190476,23.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,5.0,3.0,1.1704999999999992,100.21200000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.08625,0.0277777777777776,0.0277777777777776,0.4512483454757534,106.12099999999998,96.04099999999998,106.06299418,44.0,0.0698377090131452,-0.3939803248815449,0.3939803248815449,0.0698377090131452,1.0,1.4285714285714286,1.7142857142857142,16.492048156590798,10.722758674519785,1.7902477886608232,-1.941084800749401,1.6778440625411848,-2.025674525306447,4.235162489037085,0.0649745121930069,2.447472887876344,26.115877901113382,5.535533905932738,4.131102606209969,4.131102606209969,3.414213562373095,2.2098058012233017,2.2098058012233017,1.0595860311957523,1.0595860311957523,0.4712493204298682,0.4712493204298682,0.2311615174895462,0.2311615174895462,-0.12,35.509609925153406,6.880000000000001,5.88,5.88,42.53609010491827,14.94991774348146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.427527858051672,14.94991774348146,0.0,0.0,0.0,0.0,26.427527858051672,0.0,0.0,0.0,0.0,36.64058264773308,4.736862953800049,0.0,0.0,49.69,0.0,0.0,13.213763929025836,13.213763929025836,0.0,0.0,0.0,0.0,4.736862953800049,10.213054789681411,4.631944444444445,0.0,16.1725,0.0,0.0,0.0,0.0,0.6955555555555555,0.0,1.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,4.0,0.0,0.0,-1.0124,24.9906,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.2,0.8,313.15
triphenyl(prop-2-enyl)phosphanium bromide,2-(2-hydroxyethoxy)ethanol,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,47.33,4.049810090702948,-1.6713040123456782,0.0,0.458609110570661,383.269,363.109,382.04859937,116.0,0.1154561291070107,-1.0,1.0,0.1154561291070107,0.6086956521739131,0.9130434782608696,1.173913043478261,79.90400033969858,10.350980254816546,2.432708448991108,-2.259551550559617,2.5459236343036955,-2.99600461882602,7.953995074994824,-4.24727371058829e-06,1.9199987592008286e-06,626.8991542984929,15.252866087740191,12.976995937916296,15.457419668030916,10.87617531834744,7.535595547763378,9.509691866296928,5.287648642890455,8.821494044343986,3.99386075091869,8.338847842664233,3.0045142031543364,6.961975763336573,-1.689999999999999,180156.20138417164,17.660547207646786,8.243328333493526,3.468032126396976,149.54809741544722,16.981450852126283,23.17609887924958,0.0,0.0,0.0,0.0,67.25225940658687,36.39820241076966,0.0,6.161910027467921,16.981450852126283,23.17609887924958,0.0,0.0,0.0,6.161910027467921,103.65046181735656,32.89507054084301,7.262479190532857,6.161910027467921,0.0,0.0,0.0,103.65046181735656,0.0,7.262479190532857,0.0,16.981450852126283,0.0,6.161910027467921,15.913619688716722,0.0,103.65046181735656,0.0,0.0,0.0,4.228611111111112,0.0,0.0,32.651000094482235,3.047438271604938,4.049810090702948,-1.6713040123456782,0.0476190476190476,23.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,5.0,3.0,1.1704999999999992,100.21200000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.08625,0.0277777777777776,0.0277777777777776,0.4512483454757534,106.12099999999998,96.04099999999998,106.06299418,44.0,0.0698377090131452,-0.3939803248815449,0.3939803248815449,0.0698377090131452,1.0,1.4285714285714286,1.7142857142857142,16.492048156590798,10.722758674519785,1.7902477886608232,-1.941084800749401,1.6778440625411848,-2.025674525306447,4.235162489037085,0.0649745121930069,2.447472887876344,26.115877901113382,5.535533905932738,4.131102606209969,4.131102606209969,3.414213562373095,2.2098058012233017,2.2098058012233017,1.0595860311957523,1.0595860311957523,0.4712493204298682,0.4712493204298682,0.2311615174895462,0.2311615174895462,-0.12,35.509609925153406,6.880000000000001,5.88,5.88,42.53609010491827,14.94991774348146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.427527858051672,14.94991774348146,0.0,0.0,0.0,0.0,26.427527858051672,0.0,0.0,0.0,0.0,36.64058264773308,4.736862953800049,0.0,0.0,49.69,0.0,0.0,13.213763929025836,13.213763929025836,0.0,0.0,0.0,0.0,4.736862953800049,10.213054789681411,4.631944444444445,0.0,16.1725,0.0,0.0,0.0,0.0,0.6955555555555555,0.0,1.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,4.0,0.0,0.0,-1.0124,24.9906,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.2,0.8,318.15
triphenyl(prop-2-enyl)phosphanium bromide,2-(2-hydroxyethoxy)ethanol,C=CC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(COCCO)O,46.82,4.049810090702948,-1.6713040123456782,0.0,0.458609110570661,383.269,363.109,382.04859937,116.0,0.1154561291070107,-1.0,1.0,0.1154561291070107,0.6086956521739131,0.9130434782608696,1.173913043478261,79.90400033969858,10.350980254816546,2.432708448991108,-2.259551550559617,2.5459236343036955,-2.99600461882602,7.953995074994824,-4.24727371058829e-06,1.9199987592008286e-06,626.8991542984929,15.252866087740191,12.976995937916296,15.457419668030916,10.87617531834744,7.535595547763378,9.509691866296928,5.287648642890455,8.821494044343986,3.99386075091869,8.338847842664233,3.0045142031543364,6.961975763336573,-1.689999999999999,180156.20138417164,17.660547207646786,8.243328333493526,3.468032126396976,149.54809741544722,16.981450852126283,23.17609887924958,0.0,0.0,0.0,0.0,67.25225940658687,36.39820241076966,0.0,6.161910027467921,16.981450852126283,23.17609887924958,0.0,0.0,0.0,6.161910027467921,103.65046181735656,32.89507054084301,7.262479190532857,6.161910027467921,0.0,0.0,0.0,103.65046181735656,0.0,7.262479190532857,0.0,16.981450852126283,0.0,6.161910027467921,15.913619688716722,0.0,103.65046181735656,0.0,0.0,0.0,4.228611111111112,0.0,0.0,32.651000094482235,3.047438271604938,4.049810090702948,-1.6713040123456782,0.0476190476190476,23.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,5.0,3.0,1.1704999999999992,100.21200000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.08625,0.0277777777777776,0.0277777777777776,0.4512483454757534,106.12099999999998,96.04099999999998,106.06299418,44.0,0.0698377090131452,-0.3939803248815449,0.3939803248815449,0.0698377090131452,1.0,1.4285714285714286,1.7142857142857142,16.492048156590798,10.722758674519785,1.7902477886608232,-1.941084800749401,1.6778440625411848,-2.025674525306447,4.235162489037085,0.0649745121930069,2.447472887876344,26.115877901113382,5.535533905932738,4.131102606209969,4.131102606209969,3.414213562373095,2.2098058012233017,2.2098058012233017,1.0595860311957523,1.0595860311957523,0.4712493204298682,0.4712493204298682,0.2311615174895462,0.2311615174895462,-0.12,35.509609925153406,6.880000000000001,5.88,5.88,42.53609010491827,14.94991774348146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.427527858051672,14.94991774348146,0.0,0.0,0.0,0.0,26.427527858051672,0.0,0.0,0.0,0.0,36.64058264773308,4.736862953800049,0.0,0.0,49.69,0.0,0.0,13.213763929025836,13.213763929025836,0.0,0.0,0.0,0.0,4.736862953800049,10.213054789681411,4.631944444444445,0.0,16.1725,0.0,0.0,0.0,0.0,0.6955555555555555,0.0,1.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,4.0,0.0,0.0,-1.0124,24.9906,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.2,0.8,323.15
